start_ts,end_ts,duration_minutes,severity,class,sensor,sensor_rank,sensor_peak_score,sensor_mean_score,alert_max_score,alert_mean_score,threshold
2026-02-01 05:08:00+00:00,2026-02-01 05:13:00+00:00,6,MEDIUM,ELEC,DESF_TA__J1_IB,10,0.723784433920976,0.42518137390837735,0.7852596410697491,0.6929987778206493,MEDIUM
2026-02-01 05:08:00+00:00,2026-02-01 05:13:00+00:00,6,MEDIUM,ELEC,DESF_TA__KVA_B,11,0.7233369526744603,0.4443232231664895,0.7852596410697491,0.6929987778206493,MEDIUM
2026-02-01 05:08:00+00:00,2026-02-01 05:13:00+00:00,6,MEDIUM,ELEC,DESF_TA__KVA_A,12,0.7230098173951047,0.4441647691203447,0.7852596410697491,0.6929987778206493,MEDIUM
2026-02-01 05:08:00+00:00,2026-02-01 05:13:00+00:00,6,MEDIUM,ELEC,DESF_TA__J1_I_AVG,13,0.7229555797192357,0.4499819528965054,0.7852596410697491,0.6929987778206493,MEDIUM
2026-02-01 05:08:00+00:00,2026-02-01 05:13:00+00:00,6,MEDIUM,ELEC,DESF_TA__KVA_TOT,14,0.721701594849298,0.44369837672875895,0.7852596410697491,0.6929987778206493,MEDIUM
2026-02-01 05:08:00+00:00,2026-02-01 05:13:00+00:00,6,MEDIUM,ELEC,DESF_TA__KVA_C,15,0.7190643080538763,0.4389044508518663,0.7852596410697491,0.6929987778206493,MEDIUM
2026-02-01 05:08:00+00:00,2026-02-01 05:13:00+00:00,6,MEDIUM,ELEC,DESF_TA__J1_IA,16,0.7150512585955717,0.43105302295616815,0.7852596410697491,0.6929987778206493,MEDIUM
2026-02-01 05:08:00+00:00,2026-02-01 05:13:00+00:00,6,MEDIUM,ELEC,DESF_TA__J1_IC,17,0.7133695621307006,0.43261081932383555,0.7852596410697491,0.6929987778206493,MEDIUM
2026-02-01 05:08:00+00:00,2026-02-01 05:13:00+00:00,6,MEDIUM,ELEC,DESF_TA__KVAR_A,18,0.581238743984623,0.3450149041221653,0.7852596410697491,0.6929987778206493,MEDIUM
2026-02-01 05:08:00+00:00,2026-02-01 05:13:00+00:00,6,MEDIUM,ELEC,DESF_TA__J2_VAN,19,0.5690916462723422,0.41195521449068423,0.7852596410697491,0.6929987778206493,MEDIUM
2026-02-01 05:08:00+00:00,2026-02-01 05:13:00+00:00,6,MEDIUM,ELEC,DESF_TA__KVAR_B,20,0.5624927793868079,0.33206966955854433,0.7852596410697491,0.6929987778206493,MEDIUM
2026-02-01 05:08:00+00:00,2026-02-01 05:13:00+00:00,6,MEDIUM,ELEC,DESF_TA__KVAR_TOT,21,0.5609714758085895,0.3312309458334631,0.7852596410697491,0.6929987778206493,MEDIUM
2026-02-01 05:08:00+00:00,2026-02-01 05:13:00+00:00,6,MEDIUM,ELEC,DESF_TA__J2_VAB,22,0.5599022176791304,0.40688842960004923,0.7852596410697491,0.6929987778206493,MEDIUM
2026-02-01 05:08:00+00:00,2026-02-01 05:13:00+00:00,6,MEDIUM,ELEC,DESF_TA__J2_VBN,23,0.5598138909491837,0.4088331127440286,0.7852596410697491,0.6929987778206493,MEDIUM
